4	12	15	28	33	0	1	10	S
11	13	14	28	30	0	4	5	S
1	15	28	35	47	0	1	7	S
4	5	13	27	35	0	1	2	S
10	11	30	36	45	0	1	2	S
17	24	33	41	44	0	1	11	S
10	25	41	47	48	0	6	10	S
5	7	9	25	41	0	1	5	S
7	14	26	45	50	0	2	7	S
31	33	34	37	40	0	1	6	S
27	28	29	34	43	0	5	10	S
8	13	26	34	38	0	3	11	S
7	17	22	27	40	0	2	3	S
7	8	19	28	29	0	5	9	S
6	20	24	25	50	0	9	10	S
7	8	24	27	36	0	5	11	S
1	32	35	45	48	0	4	11	S
13	27	28	42	43	0	4	6	S
3	5	34	40	49	0	2	3	S
13	36	40	43	50	0	5	9	S
11	16	24	38	40	0	2	5	S
1	4	7	10	50	0	4	11	S
1	8	42	46	48	0	4	7	S
1	11	22	33	50	0	4	6	S
5	10	15	28	45	0	3	9	S
15	35	38	44	48	0	5	10	S
1	11	17	32	39	0	2	7	S
12	17	25	29	41	0	1	4	S
13	30	43	44	46	0	5	9	S
4	26	30	42	44	0	6	11	S
12	27	32	34	49	0	8	9	S
19	32	35	37	44	0	1	9	S
4	14	21	24	39	0	3	10	S
2	4	10	22	50	0	5	8	S
3	20	23	28	42	0	8	11	S
8	19	31	33	39	0	2	7	S
1	11	29	36	42	0	4	5	S
3	12	13	17	30	0	2	6	S
15	16	28	36	37	0	2	11	S
12	15	28	30	44	0	8	9	S
2	4	22	28	42	0	4	9	S
5	11	16	25	28	0	7	9	S
9	11	14	34	44	0	10	11	S
6	25	31	40	45	0	6	7	S
5	21	34	37	38	0	1	6	S
9	16	26	36	39	0	2	6	S
3	10	18	31	37	0	2	4	S
1	10	44	45	48	0	1	4	S
4	26	27	30	39	0	3	10	S
22	38	40	42	47	0	1	11	S
4	22	29	37	41	0	4	7	S
2	20	22	26	47	0	5	9	S
4	10	22	27	41	0	8	10	S
2	7	8	36	49	0	1	11	S
17	24	26	27	49	0	3	5	S
14	18	20	23	32	0	3	10	S
3	5	22	40	42	0	3	10	S
14	18	20	35	44	0	2	5	S
10	11	29	40	43	0	3	11	S
1	4	9	43	50	0	6	8	S
10	16	18	31	42	0	2	5	S
5	10	28	29	44	0	2	4	S
10	18	23	24	40	0	3	4	S
6	10	23	44	49	0	1	7	S
1	9	11	20	40	0	1	5	S
28	30	42	45	49	0	5	10	S
10	15	19	23	41	0	2	9	S
11	16	21	24	29	0	2	6	S
14	21	22	28	47	0	4	5	S
7	20	25	35	41	0	1	9	S
3	6	10	11	44	0	3	4	S
23	24	25	31	44	0	2	3	S
5	6	9	27	38	0	5	11	S
1	28	35	38	50	0	2	10	S
16	29	37	40	44	0	8	10	S
10	32	40	41	49	0	2	8	S
6	7	17	35	43	0	2	8	S
2	8	10	23	25	0	8	9	S
9	16	18	19	21	0	2	3	S
4	16	21	36	42	0	7	8	S
20	23	26	30	33	0	6	9	S
7	25	27	48	49	0	1	4	S
4	19	34	41	43	0	7	11	S
6	7	38	39	44	0	7	9	S
3	10	23	27	44	0	7	9	S
6	15	22	37	44	0	2	4	S
13	15	30	35	42	0	4	6	S
11	17	18	39	44	0	5	10	S
16	28	31	33	48	0	7	11	S
1	18	25	26	44	0	4	5	S
5	6	12	19	37	0	3	7	S
4	5	17	38	48	0	3	4	S
19	25	28	33	44	0	2	8	S
1	16	38	42	45	0	9	10	S
11	17	21	48	50	0	9	10	S
20	27	34	46	50	0	2	3	S
24	34	35	42	46	0	1	5	S
4	29	35	36	39	0	8	9	S
14	15	21	23	48	0	2	10	S
4	16	18	25	44	0	1	11	S
10	19	23	45	49	0	9	10	S
2	7	24	43	46	0	8	10	S
8	18	25	35	46	0	4	9	S
1	3	16	24	37	0	1	8	S
31	32	38	40	42	0	1	3	S
2	7	22	27	40	0	3	6	S
14	17	28	29	39	0	1	11	S
1	11	20	22	35	0	8	10	S
14	18	19	43	49	0	3	7	S
7	17	20	35	50	0	5	11	S
10	22	27	38	48	0	3	7	S
8	15	26	30	48	0	9	10	S
5	11	22	34	40	0	9	11	S
13	34	37	47	49	0	8	9	S
2	4	14	26	36	0	9	10	S
8	15	17	25	28	0	3	11	S
12	22	35	46	49	0	2	8	S
16	31	32	37	41	0	1	7	S
13	29	43	47	50	0	9	11	S
2	11	13	26	50	0	2	5	S
1	13	17	38	44	0	2	11	S
3	21	34	38	48	0	5	8	S
3	26	39	40	41	0	1	2	S
4	5	15	19	41	0	9	11	S
20	27	30	36	43	0	1	6	S
8	9	24	43	48	0	3	5	S
3	6	29	32	41	0	10	11	S
10	28	33	48	49	0	1	10	S
8	13	26	39	43	0	3	5	S
22	25	27	36	37	0	5	9	S
11	20	30	35	45	0	2	3	S
1	8	18	25	30	0	9	10	S
4	17	23	36	46	0	6	10	S
24	27	29	34	36	0	7	8	S
9	15	23	31	50	0	8	11	S
15	16	28	30	46	0	3	4	S
3	4	12	23	50	0	4	7	S
1	10	25	43	47	0	8	9	S
3	32	36	39	47	0	6	9	S
23	24	27	37	47	0	2	6	S
5	6	11	30	44	0	2	6	S
1	10	17	33	48	0	2	3	S
3	7	12	26	34	0	8	10	S
11	14	24	25	29	0	7	11	S
4	11	28	38	47	0	10	11	S
14	27	36	42	46	0	8	11	S
3	8	14	31	41	0	7	11	S
3	15	17	28	33	0	2	4	S
16	19	20	25	28	0	1	10	S
9	34	38	43	45	0	2	4	S
10	13	19	39	44	0	2	6	S
1	2	6	20	36	0	8	11	S
2	10	22	27	28	0	6	8	S
12	22	30	31	44	0	5	6	S
13	14	21	27	39	0	6	8	S
4	9	10	30	40	0	2	9	S
1	6	10	12	31	0	2	7	S
3	30	42	45	49	0	5	10	S
16	36	43	44	50	0	7	8	S
19	21	25	26	44	0	3	7	S
7	21	22	24	28	0	1	11	S
1	9	12	14	48	0	1	7	S
2	5	10	23	31	0	2	5	S
7	12	18	33	37	0	1	11	S
12	21	29	44	47	0	1	2	S
19	20	21	34	38	0	3	9	S
7	27	30	40	43	0	8	9	S
11	25	41	45	50	0	2	7	S
14	19	26	28	34	0	5	8	S
16	18	24	38	40	0	2	4	S
4	12	24	39	44	0	2	4	S
6	17	22	45	47	0	3	11	S
1	4	18	23	30	0	3	7	S
1	4	15	29	40	0	1	5	S
11	14	41	43	50	0	2	9	S
14	20	23	45	46	0	1	11	S
16	17	20	39	50	0	4	8	S
12	22	27	28	39	0	4	10	S
2	19	33	37	46	0	5	8	S
18	23	37	46	48	0	2	10	S
12	23	29	32	47	0	3	5	S
1	4	12	16	48	0	9	10	S
18	26	34	38	42	0	5	8	S
14	16	23	38	45	0	8	11	S
5	15	28	31	44	0	1	6	S
18	27	28	35	40	0	3	5	S
6	14	33	34	48	0	2	6	S
9	19	25	36	38	0	7	11	S
2	8	17	39	42	0	3	10	S
9	28	30	32	49	0	9	10	S
5	21	28	31	34	0	1	2	S
35	42	47	48	50	0	8	9	S
12	26	37	38	44	0	4	7	S
2	8	10	19	46	0	5	9	S
12	22	25	33	45	0	5	7	S
4	6	14	42	50	0	2	4	S
6	14	16	28	31	0	2	11	S
1	13	17	18	45	0	3	8	S
7	10	20	27	37	0	4	7	S
7	23	24	34	36	0	8	11	S
13	14	18	32	34	0	1	10	S
5	8	14	24	33	0	3	8	S
12	19	27	37	38	0	5	10	S
1	5	22	25	48	0	3	11	S
4	15	23	49	50	0	2	6	S
3	16	25	26	35	0	5	9	S
6	26	33	34	39	0	3	4	S
17	19	38	42	45	0	9	10	S
12	13	23	40	49	0	7	10	S
11	28	29	47	49	0	1	5	S
8	11	23	31	46	0	8	9	S
15	16	30	44	50	0	2	3	S
5	16	20	30	41	0	6	11	S
17	20	35	49	50	0	3	4	S
11	16	21	22	44	0	3	8	S
5	12	19	41	48	0	8	10	S
3	19	20	37	48	0	8	11	S
6	25	36	38	40	0	4	10	S
4	39	40	49	50	0	2	5	S
1	9	10	22	50	0	5	11	S
9	17	25	28	49	0	8	9	S
16	23	24	26	29	0	2	9	S
10	14	20	25	42	0	8	11	S
20	21	37	45	46	0	2	3	S
9	11	17	36	47	0	1	2	S
3	10	15	28	45	0	5	7	S
11	16	20	22	28	0	4	9	S
15	25	38	40	41	0	1	2	S
11	22	36	45	48	0	1	4	S
4	6	21	39	41	0	2	6	S
21	23	38	47	50	0	2	6	S
4	17	21	22	33	0	4	8	S
6	12	21	27	33	0	3	7	S
1	13	20	26	50	0	6	7	S
17	19	24	37	46	0	2	7	S
11	25	27	28	41	0	5	8	S
12	13	42	45	48	0	3	9	S
2	3	15	45	49	0	5	9	S
12	14	15	19	23	0	7	8	S
2	11	24	35	47	0	5	9	S
13	23	24	41	42	0	1	5	S
3	11	13	18	21	0	4	5	S
2	14	24	39	44	0	6	7	S
1	22	32	48	50	0	6	7	S
2	24	34	38	43	0	1	7	S
19	36	38	42	46	0	2	8	S
3	20	29	35	42	0	3	8	S
2	3	10	33	46	0	7	8	S
8	19	28	32	46	0	4	7	S
9	28	36	41	49	0	5	7	S
12	15	32	36	45	0	7	9	S
7	19	23	29	47	0	1	6	S
21	23	33	40	50	0	4	5	S
16	20	22	32	42	0	8	9	S
4	5	9	11	39	0	3	5	S
2	31	36	38	43	0	3	7	S
9	30	35	39	46	0	6	8	S
1	4	6	27	48	0	1	6	S
1	4	16	40	48	0	1	9	S
17	27	29	38	50	0	1	3	S
17	21	35	41	45	0	1	5	S
13	24	26	47	49	0	4	8	S
1	6	13	30	49	0	1	9	S
5	27	31	40	42	0	1	6	S
4	9	15	21	47	0	2	7	S
13	25	28	29	42	0	4	5	S
3	4	11	28	39	0	2	8	S
4	13	35	37	46	0	3	9	S
38	39	45	46	49	0	7	8	S
9	24	37	39	49	0	3	9	S
12	13	36	41	46	0	1	8	S
1	8	18	28	31	0	8	9	S
2	29	31	32	38	0	1	4	S
2	22	24	36	44	0	1	2	S
4	17	34	40	42	0	4	9	S
4	9	31	32	33	0	3	7	S
7	19	30	38	50	0	4	7	S
1	17	31	43	47	0	2	3	S
3	6	15	21	32	0	7	9	S
6	22	24	25	36	0	3	8	S
3	7	8	43	46	0	6	8	S
9	11	17	26	40	0	3	9	S
7	21	23	24	44	0	3	4	S
12	18	24	26	45	0	4	5	S
8	16	18	37	43	0	2	6	S
10	28	30	38	39	0	2	7	S
1	26	33	36	46	0	6	7	S
12	18	19	43	49	0	3	9	S
7	11	18	29	42	0	6	7	S
12	31	37	38	43	0	2	3	S
1	5	18	38	45	0	4	6	S
34	35	38	39	46	0	3	4	S
9	17	30	39	43	0	5	7	S
4	22	27	36	44	0	7	9	S
11	26	29	49	50	0	4	7	S
4	5	14	44	46	0	8	9	S
9	22	24	27	36	0	5	7	S
4	5	14	17	34	0	3	5	S
14	30	32	35	49	0	3	8	S
20	41	43	44	46	0	2	9	S
18	19	25	30	44	0	1	3	S
5	8	13	15	33	0	8	9	S
5	9	28	43	47	0	2	9	S
13	15	25	26	32	0	3	4	S
11	19	34	43	45	0	5	9	S
9	33	35	38	40	0	2	6	S
6	18	20	29	31	0	2	8	S
12	23	30	31	47	0	3	4	S
7	11	29	46	50	0	4	7	S
22	23	24	29	44	0	1	5	S
6	17	18	21	34	0	3	9	S
6	16	30	38	41	0	2	4	S
12	15	35	42	43	0	4	6	S
6	9	20	38	39	0	3	9	S
8	36	37	41	49	0	5	7	S
4	7	16	31	42	0	3	5	S
5	8	24	30	49	0	3	9	S
10	20	22	24	31	0	2	7	S
5	9	20	21	26	0	3	6	S
14	15	25	35	47	0	5	9	S
2	8	17	32	50	0	3	7	S
6	16	20	42	46	0	1	6	S
21	29	34	46	47	0	6	8	S
6	11	21	30	39	0	2	8	S
4	16	17	20	29	0	5	7	S
6	14	16	34	50	0	4	6	S
11	19	26	35	40	0	2	5	S
2	5	30	37	47	0	3	6	S
4	13	14	33	43	0	1	6	S
8	18	19	20	42	0	5	9	S
4	23	24	29	31	0	8	9	S
5	19	31	38	47	0	3	5	S
4	14	21	24	41	0	5	8	S
4	7	21	44	47	0	1	5	S
9	14	16	37	46	0	2	4	S
2	20	24	32	46	0	1	9	S
25	33	36	38	42	0	6	7	S
12	16	23	31	35	0	4	6	S
12	24	26	36	42	0	1	4	S
13	17	19	25	35	0	5	6	S
5	9	37	44	45	0	6	9	S
9	12	13	14	48	0	1	2	S
22	33	36	40	42	0	1	2	S
10	20	30	36	40	0	3	5	S
4	29	34	35	46	0	5	8	S
32	33	36	40	49	0	2	8	S
3	17	22	49	50	0	3	6	S
7	15	22	28	48	0	1	4	S
29	30	36	37	48	0	1	6	S
1	2	26	44	50	0	1	7	S
28	29	40	46	50	0	5	7	S
2	19	28	42	49	0	2	7	S
4	8	21	35	45	0	5	8	S
8	11	16	25	41	0	2	4	S
9	14	21	49	50	0	3	8	S
8	10	14	21	26	0	3	4	S
1	9	12	17	18	0	3	4	S
3	18	25	34	41	0	2	5	S
7	15	16	17	45	0	6	9	S
3	10	12	42	50	0	1	5	S
4	15	22	31	41	0	1	6	S
4	13	19	23	38	0	2	3	S
14	29	31	33	37	0	1	2	S
14	16	19	20	31	0	6	9	S
19	23	33	37	50	0	3	7	S
7	12	16	17	39	0	3	8	S
2	20	25	37	39	0	5	8	S
7	27	29	39	50	0	5	7	S
11	17	18	26	31	0	5	6	S
4	5	15	16	45	0	4	7	S
1	22	25	40	50	0	1	8	S
7	11	15	24	29	0	2	7	S
10	14	16	29	44	0	5	6	S
9	11	13	19	37	0	3	4	S
7	19	22	27	48	0	5	7	S
5	20	26	44	50	0	5	7	S
8	11	36	37	45	0	3	5	S
13	16	37	44	50	0	1	9	S
7	19	21	40	50	0	2	9	S
5	7	14	20	49	0	2	8	S
5	9	19	21	38	0	1	7	S
6	9	15	25	38	0	4	9	S
8	9	40	42	45	0	6	7	S
2	26	37	45	48	0	4	8	S
4	19	26	27	30	0	3	8	S
3	6	7	27	50	0	5	9	S
6	25	30	45	50	0	5	7	S
11	13	18	37	47	0	1	6	S
5	9	17	29	39	0	3	6	S
2	10	18	22	36	0	4	6	S
13	21	25	35	48	0	4	8	S
2	7	14	17	35	0	1	6	S
12	37	40	47	49	0	2	9	S
4	27	32	46	50	0	8	9	S
12	27	29	45	46	0	4	7	S
17	28	30	38	44	0	1	4	S
22	30	45	47	49	0	4	9	S
2	6	9	19	45	0	7	8	S
14	16	23	40	46	0	4	8	S
8	24	36	49	50	0	4	8	S
10	12	24	25	41	0	3	5	S
20	21	22	31	45	0	7	9	S
7	9	28	37	44	0	6	7	S
8	25	30	36	44	0	3	4	S
2	4	32	43	48	0	1	7	S
12	19	20	30	38	0	7	9	S
2	10	22	29	48	0	3	9	S
9	18	23	33	37	0	1	8	S
5	14	22	25	36	0	5	6	S
3	16	18	19	40	0	1	2	S
7	20	38	40	43	0	1	8	S
7	18	34	35	40	0	7	8	S
21	32	36	46	47	0	3	4	S
11	20	27	35	44	0	2	5	S
22	30	34	35	44	0	4	5	S
1	17	32	35	37	0	1	8	S
5	9	11	29	33	0	7	9	S
2	3	33	34	42	0	3	5	S
6	18	22	23	37	0	5	6	S
1	3	16	42	48	0	2	3	S
2	3	13	38	42	0	7	8	S
23	40	42	43	49	0	2	6	S
10	30	33	37	41	0	1	8	S
1	4	21	29	41	0	7	8	S
10	21	25	26	50	0	4	9	S
9	13	15	31	48	0	3	6	S
4	5	19	39	41	0	8	9	S
8	12	28	33	45	0	1	3	S
11	16	17	22	34	0	5	6	S
5	7	14	21	40	0	3	8	S
1	15	17	25	45	0	2	8	S
6	22	37	41	42	0	6	9	S
25	26	29	49	50	0	7	8	S
26	34	37	39	49	0	2	6	S
7	12	26	29	49	0	2	6	S
6	17	35	41	45	0	1	5	S
7	18	27	36	44	0	1	2	S
23	26	32	41	45	0	3	7	S
7	20	25	38	41	0	3	7	S
15	23	29	41	48	0	3	6	S
9	17	19	41	46	0	1	8	S
5	13	17	40	43	0	1	3	S
4	14	31	45	49	0	4	9	S
2	3	25	43	48	0	6	9	S
3	16	34	38	48	0	5	8	S
2	15	18	20	22	0	2	5	S
8	19	20	39	50	0	6	9	S
14	16	30	36	46	0	2	8	S
14	23	27	30	36	0	1	6	S
11	15	23	30	38	0	4	9	S
5	13	27	33	42	0	2	4	S
8	11	14	19	25	0	3	5	S
17	19	29	36	45	0	5	6	S
6	9	13	14	35	0	3	4	S
9	11	20	38	43	0	2	3	S
9	23	35	37	42	0	3	7	S
16	17	18	36	47	0	1	2	S
4	8	16	37	41	0	2	5	S
5	8	17	25	40	0	1	5	S
12	22	32	33	36	0	2	6	S
14	21	27	30	36	0	2	3	S
11	13	24	44	49	0	3	9	S
3	4	8	44	50	0	7	8	S
10	19	34	45	47	0	3	6	S
2	25	32	38	41	0	3	5	S
5	11	22	35	38	0	7	8	S
1	3	6	18	24	0	5	8	S
10	29	30	45	49	0	3	8	S
6	10	16	26	49	0	7	9	S
1	10	12	32	33	0	1	8	S
3	7	25	45	50	0	6	9	S
10	28	40	47	48	0	6	8	S
12	37	39	40	50	0	1	2	S
27	28	31	46	47	0	2	5	S
1	14	15	26	32	0	3	7	S
3	8	12	29	43	0	6	7	S
2	4	9	38	50	0	6	8	S
1	7	17	31	36	0	2	8	S
7	9	18	35	43	0	5	7	S
6	15	16	40	43	0	1	2	S
9	21	30	43	44	0	1	9	S
1	16	26	30	36	0	3	9	S
3	12	15	34	39	0	4	6	S
7	8	27	41	48	0	1	6	S
2	12	21	41	49	0	3	7	S
3	5	25	34	49	0	5	8	S
5	20	23	34	50	0	1	5	S
4	8	14	16	50	0	3	9	S
5	10	17	22	33	0	5	7	S
1	20	22	37	46	0	1	9	S
16	26	34	35	49	0	2	6	S
12	13	29	44	50	0	4	5	S
3	20	31	45	50	0	6	7	S
17	28	33	35	47	0	4	9	S
5	32	44	45	50	0	1	7	S
1	21	33	45	49	0	4	8	S
3	5	8	10	44	0	3	5	S
1	11	18	19	47	0	3	7	S
4	23	24	26	38	0	2	4	S
5	6	38	48	50	0	6	7	S
9	21	30	39	50	0	1	3	S
9	15	21	40	49	0	1	4	S
12	15	33	44	50	0	2	6	S
8	12	19	33	34	0	1	6	S
2	6	9	14	26	0	4	5	S
8	16	19	43	45	0	1	4	S
15	31	36	37	42	0	1	7	S
2	3	15	18	32	0	6	7	S
11	18	35	38	42	0	1	5	S
1	9	20	23	30	0	4	7	S
1	6	27	39	47	0	1	6	S
17	18	25	34	48	0	2	3	S
15	16	36	41	42	0	3	5	S
26	36	37	38	42	0	2	6	S
14	36	44	47	50	0	3	5	S
1	14	19	29	33	0	1	8	S
10	11	19	20	23	0	1	6	S
2	13	21	26	44	0	3	9	S
6	11	47	48	50	0	1	6	S
1	26	31	34	47	0	4	9	S
12	13	19	21	38	0	3	9	S
8	12	19	31	50	0	6	7	S
3	4	14	43	50	0	3	6	S
9	29	35	40	41	0	1	6	S
11	24	29	31	41	0	1	3	S
15	23	30	37	40	0	7	9	S
2	11	21	22	30	0	4	6	S
3	19	26	49	50	0	4	5	S
3	14	41	48	49	0	1	4	S
1	11	12	23	42	0	3	6	S
35	36	42	46	49	0	2	8	S
4	5	23	25	28	0	3	4	S
6	8	14	15	45	0	7	8	S
4	8	10	18	21	0	1	7	S
6	7	32	37	47	0	1	7	S
3	8	11	17	50	0	1	5	S
2	24	31	48	50	0	4	9	S
6	7	13	28	47	0	5	8	S
12	17	31	32	40	0	2	9	S
7	12	21	26	44	0	6	8	S
3	9	35	39	42	0	1	8	S
3	10	13	24	47	0	5	9	S
6	28	31	38	42	0	3	9	S
7	11	25	31	50	0	1	3	S
25	26	41	44	47	0	3	7	S
4	29	33	37	38	0	6	9	S
6	23	39	43	48	0	5	7	S
8	12	23	40	43	0	1	4	S
12	24	32	37	39	0	7	9	S
3	27	30	43	44	0	4	8	S
20	21	26	32	46	0	8	9	S
11	13	25	32	50	0	4	7	S
1	8	11	30	40	0	7	8	S
7	21	26	43	45	0	5	7	S
10	12	14	24	26	0	5	8	S
6	11	14	19	29	0	1	3	S
3	23	27	47	50	0	2	3	S
7	8	24	25	47	0	8	9	S
3	4	27	29	37	0	5	6	S
15	19	22	46	49	0	2	9	S
1	3	13	16	43	0	2	7	S
1	11	15	42	49	0	3	4	S
1	4	24	34	36	0	6	8	S
1	18	29	34	37	0	2	6	S
4	11	12	13	32	0	3	9	S
6	19	25	42	49	0	1	7	S
1	8	32	35	38	0	4	9	S
1	9	23	25	40	0	3	9	S
14	21	22	37	43	0	5	8	S
1	10	12	16	48	0	2	6	S
12	20	21	45	48	0	5	6	S
21	26	27	44	48	0	1	7	S
15	18	29	39	41	0	5	8	S
5	25	33	36	38	0	2	5	S
8	12	14	15	34	0	6	7	S
1	11	22	28	44	0	1	9	S
6	9	10	27	35	0	6	8	S
20	27	41	43	50	0	5	8	S
5	15	24	35	44	0	5	6	S
9	10	19	37	50	0	1	6	S
7	10	27	31	34	0	3	8	S
24	26	31	38	50	0	5	8	S
2	5	12	19	44	0	8	9	S
4	23	24	28	34	0	1	3	S
3	21	30	34	35	0	1	2	S
2	23	28	40	43	0	2	6	S
2	7	8	10	47	0	1	7	S
9	13	34	41	42	0	3	7	S
6	11	35	41	44	0	5	6	S
15	29	37	39	49	0	4	9	S
1	3	21	32	39	0	2	6	S
15	16	21	36	38	0	1	5	S
5	6	16	23	27	0	6	7	S
6	10	21	45	49	0	3	5	S
14	15	28	35	40	0	1	3	S
1	4	10	19	23	0	2	8	S
4	12	24	27	36	0	2	9	S
3	4	10	23	43	0	2	4	S
33	36	37	42	45	0	4	9	S
15	24	28	44	47	0	4	5	S
4	7	33	37	39	0	1	5	S
14	18	19	31	37	0	4	5	S
7	13	39	47	50	0	2	5	S
16	29	32	36	41	0	7	9	S
